precinct_id,district_id,total,white,black,asian,hispanic,other,GEOID,democratic_votes,republican_votes,total_votes,district,representative,party,incumbent_race,margin
0,2,463,411,0,0,12,40,41001-19,52,215,277,2,Cliff Bentz,Republican,White,0.62
1,2,124,113,0,0,3,8,41001-26,15,77,97,2,Cliff Bentz,Republican,White,0.62
2,2,762,664,0,0,25,73,41001-17,96,482,597,2,Cliff Bentz,Republican,White,0.62
3,2,126,112,1,0,4,9,41001-20,19,39,60,2,Cliff Bentz,Republican,White,0.62
4,2,889,818,1,2,37,31,41001-13,127,596,732,2,Cliff Bentz,Republican,White,0.62
5,2,1958,1729,29,22,89,89,41001-1,260,642,934,2,Cliff Bentz,Republican,White,0.62
6,2,1616,1477,4,8,59,68,41001-5,305,930,1275,2,Cliff Bentz,Republican,White,0.62
7,2,1303,1149,6,9,72,67,41001-2,307,608,947,2,Cliff Bentz,Republican,White,0.62
8,2,1484,1309,4,8,40,123,41001-3,301,698,1035,2,Cliff Bentz,Republican,White,0.62
9,2,1697,1501,5,6,75,110,41001-4,299,831,1177,2,Cliff Bentz,Republican,White,0.62
10,2,845,773,0,0,30,42,41001-24,214,592,825,2,Cliff Bentz,Republican,White,0.62
11,2,381,357,0,0,4,20,41001-25,64,252,322,2,Cliff Bentz,Republican,White,0.62
12,2,109,99,0,0,4,6,41001-18,3,72,78,2,Cliff Bentz,Republican,White,0.62
13,2,191,175,1,0,5,10,41001-21,25,137,169,2,Cliff Bentz,Republican,White,0.62
14,2,816,748,1,0,17,50,41001-22,188,458,658,2,Cliff Bentz,Republican,White,0.62
15,2,524,491,3,0,12,18,41001-15,65,361,438,2,Cliff Bentz,Republican,White,0.62
16,2,92,85,1,1,4,1,41001-14,3,70,73,2,Cliff Bentz,Republican,White,0.62
17,4,786,690,0,3,35,58,41003-14,224,365,617,4,Val Hoyle,Democrat,White,0.52
18,4,74,67,0,0,1,6,41003-17,31,13,49,4,Val Hoyle,Democrat,White,0.52
19,4,5337,4049,39,678,283,288,41003-8,3752,726,4636,4,Val Hoyle,Democrat,White,0.52
20,4,6586,4611,109,855,624,387,41003-4,833,128,1013,4,Val Hoyle,Democrat,White,0.52
21,4,5309,3938,63,388,569,351,41003-9,2321,764,3234,4,Val Hoyle,Democrat,White,0.52
22,4,1205,1005,4,8,92,96,41003-20,305,526,860,4,Val Hoyle,Democrat,White,0.52
23,4,1441,1277,0,15,64,85,41003-19,660,502,1196,4,Val Hoyle,Democrat,White,0.52
24,4,6105,5235,27,129,292,422,41003-16,3593,1569,5383,4,Val Hoyle,Democrat,White,0.52
25,4,5173,3815,48,268,622,420,41003-3,2535,612,3298,4,Val Hoyle,Democrat,White,0.52
26,4,4146,3397,35,81,337,296,41003-10,1891,1114,3155,4,Val Hoyle,Democrat,White,0.52
27,4,5937,4279,66,640,501,451,41003-5,1638,243,1983,4,Val Hoyle,Democrat,White,0.52
28,4,497,376,1,5,70,45,41003-13,149,208,373,4,Val Hoyle,Democrat,White,0.52
29,4,5787,4379,60,613,340,395,41003-7,3003,422,3587,4,Val Hoyle,Democrat,White,0.52
30,4,1619,1423,20,40,56,80,41003-18,649,786,1491,4,Val Hoyle,Democrat,White,0.52
31,4,3271,2910,7,32,118,204,41003-15,1443,1284,2845,4,Val Hoyle,Democrat,White,0.52
32,4,5833,4654,52,464,317,346,41003-1,3307,835,4309,4,Val Hoyle,Democrat,White,0.52
33,4,935,829,2,5,43,56,41003-21,270,464,759,4,Val Hoyle,Democrat,White,0.52
34,4,727,573,13,27,58,56,41003-12,463,272,770,4,Val Hoyle,Democrat,White,0.52
35,4,7055,6017,49,195,401,393,41003-11,3164,2606,5986,4,Val Hoyle,Democrat,White,0.52
36,4,5505,3982,76,393,717,337,41003-6,2406,483,3055,4,Val Hoyle,Democrat,White,0.52
37,4,6364,4269,110,865,588,532,41003-2,1272,265,1633,4,Val Hoyle,Democrat,White,0.52
38,5,406,252,10,37,68,39,41005-100,51,30,86,5,Janelle Bynum,Democrat,Black,0.51
39,3,7215,4676,130,1610,433,366,41005-101,3242,2466,5942,3,Maxine Dexter,Democrat,White,0.71
40,3,1461,942,47,255,128,89,41005-102,598,681,1318,3,Maxine Dexter,Democrat,White,0.71
41,5,3699,2507,52,762,178,200,41005-103,1535,1168,2803,5,Janelle Bynum,Democrat,Black,0.51
42,5,41,31,0,0,2,8,41005-104,10,13,23,5,Janelle Bynum,Democrat,Black,0.51
43,3,4452,3192,66,795,181,218,41005-105,2231,1759,4134,3,Maxine Dexter,Democrat,White,0.71
44,3,3279,2750,24,57,230,218,41005-106,975,1941,3031,3,Maxine Dexter,Democrat,White,0.71
45,3,2379,1895,20,32,256,176,41005-107,740,1079,1891,3,Maxine Dexter,Democrat,White,0.71
46,3,6828,5764,27,114,491,432,41005-108,1815,2562,4552,3,Maxine Dexter,Democrat,White,0.71
47,5,7412,5869,27,73,977,466,41005-111,1403,3245,4839,5,Janelle Bynum,Democrat,Black,0.51
48,3,84,64,0,5,4,11,41005-113,38,15,59,3,Maxine Dexter,Democrat,White,0.71
49,5,290,191,4,42,29,24,41005-114,102,64,170,5,Janelle Bynum,Democrat,Black,0.51
50,5,293,252,2,5,16,18,41005-115/116,194,54,259,5,Janelle Bynum,Democrat,Black,0.51
51,5,5441,3801,25,53,1294,268,41005-122,1498,1799,3425,5,Janelle Bynum,Democrat,Black,0.51
52,5,2690,1966,3,41,475,205,41005-123,856,1178,2119,5,Janelle Bynum,Democrat,Black,0.51
53,5,4012,3287,17,76,421,211,41005-124,1552,1863,3558,5,Janelle Bynum,Democrat,Black,0.51
54,5,1764,1361,8,34,276,85,41005-125,593,639,1286,5,Janelle Bynum,Democrat,Black,0.51
55,5,94,73,0,0,18,3,41005-127,23,51,76,5,Janelle Bynum,Democrat,Black,0.51
56,5,7601,6269,78,463,368,423,41005-131,3750,2008,5959,5,Janelle Bynum,Democrat,Black,0.51
57,5,5155,4286,47,283,237,302,41005-132,2812,1380,4357,5,Janelle Bynum,Democrat,Black,0.51
58,5,2281,1915,17,83,130,136,41005-133,1278,494,1854,5,Janelle Bynum,Democrat,Black,0.51
59,5,0,0,0,0,0,0,41005-134,8,0,9,5,Janelle Bynum,Democrat,Black,0.51
60,5,5644,4789,33,252,218,352,41005-135,3431,1398,5033,5,Janelle Bynum,Democrat,Black,0.51
61,5,3045,2626,17,155,132,115,41005-151,1755,587,2434,5,Janelle Bynum,Democrat,Black,0.51
62,5,5876,4966,40,326,234,310,41005-152,3666,1351,5198,5,Janelle Bynum,Democrat,Black,0.51
63,5,501,434,5,28,10,24,41005-153,276,135,431,5,Janelle Bynum,Democrat,Black,0.51
64,6,65,39,0,12,6,8,41005-154,64,27,92,6,Andrea Salinas,Democrat,Hispanic,0.55
65,5,3462,2492,32,619,153,166,41005-155,1928,640,2657,5,Janelle Bynum,Democrat,Black,0.51
66,5,5530,4859,23,220,215,213,41005-156,3226,1026,4400,5,Janelle Bynum,Democrat,Black,0.51
67,5,111,85,0,22,0,4,41005-157,57,32,94,5,Janelle Bynum,Democrat,Black,0.51
68,5,5779,4542,68,534,326,309,41005-158,3017,923,4067,5,Janelle Bynum,Democrat,Black,0.51
69,5,2943,2430,17,230,126,140,41005-159,1861,667,2642,5,Janelle Bynum,Democrat,Black,0.51
70,6,2077,1681,7,146,115,128,41005-160,1201,419,1671,6,Andrea Salinas,Democrat,Hispanic,0.55
71,6,681,471,11,87,47,65,41005-161,389,125,531,6,Andrea Salinas,Democrat,Hispanic,0.55
72,6,737,601,7,22,51,56,41005-162,412,194,636,6,Andrea Salinas,Democrat,Hispanic,0.55
73,6,5330,4105,65,372,494,294,41005-201,2491,1396,4065,6,Andrea Salinas,Democrat,Hispanic,0.55
74,6,7490,5487,114,437,1006,446,41005-202,2851,1672,4702,6,Andrea Salinas,Democrat,Hispanic,0.55
75,6,2583,2394,12,34,69,74,41005-203,1233,883,2173,6,Andrea Salinas,Democrat,Hispanic,0.55
76,6,3860,2710,65,135,682,268,41005-204,1401,975,2479,6,Andrea Salinas,Democrat,Hispanic,0.55
77,6,2429,1995,16,158,127,133,41005-251,1235,641,1967,6,Andrea Salinas,Democrat,Hispanic,0.55
78,6,113,93,0,4,9,7,41005-279,69,32,103,6,Andrea Salinas,Democrat,Hispanic,0.55
79,6,682,516,0,88,55,23,41005-280,289,91,393,6,Andrea Salinas,Democrat,Hispanic,0.55
80,6,1408,1217,7,46,71,67,41005-281,790,290,1123,6,Andrea Salinas,Democrat,Hispanic,0.55
81,5,587,416,21,45,55,50,41005-282,278,104,401,5,Janelle Bynum,Democrat,Black,0.51
82,5,450,376,8,29,21,16,41005-283,270,123,411,5,Janelle Bynum,Democrat,Black,0.51
83,6,330,260,3,49,5,13,41005-284,212,63,285,6,Andrea Salinas,Democrat,Hispanic,0.55
84,5,16,7,2,0,2,5,41005-285,8,7,16,5,Janelle Bynum,Democrat,Black,0.51
85,6,237,194,0,12,17,14,41005-286,120,45,172,6,Andrea Salinas,Democrat,Hispanic,0.55
86,5,121,102,0,6,2,11,41005-320,65,24,95,5,Janelle Bynum,Democrat,Black,0.51
87,5,2904,2469,23,133,112,167,41005-321,1417,1198,2727,5,Janelle Bynum,Democrat,Black,0.51
88,5,1459,1262,8,57,30,102,41005-322,510,611,1161,5,Janelle Bynum,Democrat,Black,0.51
89,6,1665,1504,4,20,78,59,41005-323,732,711,1496,6,Andrea Salinas,Democrat,Hispanic,0.55
90,6,65,50,0,3,4,8,41005-324,27,23,51,6,Andrea Salinas,Democrat,Hispanic,0.55
91,5,4872,4122,15,28,342,365,41005-330,1020,2702,3845,5,Janelle Bynum,Democrat,Black,0.51
92,5,2208,1856,2,28,192,130,41005-331,552,1167,1783,5,Janelle Bynum,Democrat,Black,0.51
93,6,693,590,0,16,31,56,41005-332,251,313,583,6,Andrea Salinas,Democrat,Hispanic,0.55
94,5,4287,3728,9,46,259,245,41005-350,799,2266,3170,5,Janelle Bynum,Democrat,Black,0.51
95,3,261,235,3,0,9,14,41005-357,55,87,146,3,Maxine Dexter,Democrat,White,0.71
96,5,482,416,0,6,31,29,41005-358,119,257,385,5,Janelle Bynum,Democrat,Black,0.51
97,3,4153,3513,11,50,321,258,41005-359,1030,1902,3013,3,Maxine Dexter,Democrat,White,0.71
98,5,1410,1242,5,43,53,67,41005-360,406,741,1177,5,Janelle Bynum,Democrat,Black,0.51
99,5,75,42,1,6,23,3,41005-361,2,9,12,5,Janelle Bynum,Democrat,Black,0.51
100,3,1042,944,0,3,30,65,41005-362,226,540,792,3,Maxine Dexter,Democrat,White,0.71
101,3,2891,2568,5,39,108,171,41005-363,732,1408,2186,3,Maxine Dexter,Democrat,White,0.71
102,3,349,289,4,1,20,35,41005-364,92,171,276,3,Maxine Dexter,Democrat,White,0.71
103,3,341,315,1,3,18,4,41005-371,92,149,253,3,Maxine Dexter,Democrat,White,0.71
104,3,53,46,1,1,0,5,41005-372,12,32,46,3,Maxine Dexter,Democrat,White,0.71
105,3,5083,4452,8,43,289,291,41005-373,1940,1785,3871,3,Maxine Dexter,Democrat,White,0.71
106,3,5096,4435,16,118,251,276,41005-400,1628,2464,4243,3,Maxine Dexter,Democrat,White,0.71
107,3,1501,1307,2,23,76,93,41005-403,580,796,1420,3,Maxine Dexter,Democrat,White,0.71
108,3,4751,4033,4,69,400,245,41005-404,1250,2483,3862,3,Maxine Dexter,Democrat,White,0.71
109,3,3173,2668,13,75,228,189,41005-405,833,1367,2293,3,Maxine Dexter,Democrat,White,0.71
110,3,1246,1115,2,15,46,68,41005-406,264,674,970,3,Maxine Dexter,Democrat,White,0.71
111,5,7096,4948,158,550,927,513,41005-410,1930,1385,3455,5,Janelle Bynum,Democrat,Black,0.51
112,5,5322,3550,85,1012,329,346,41005-411,2294,1800,4237,5,Janelle Bynum,Democrat,Black,0.51
113,3,2579,2003,31,213,144,188,41005-412,912,1109,2086,3,Maxine Dexter,Democrat,White,0.71
114,3,437,241,7,13,147,29,41005-413,115,91,212,3,Maxine Dexter,Democrat,White,0.71
115,5,1255,895,1,13,264,82,41005-414,369,353,751,5,Janelle Bynum,Democrat,Black,0.51
116,5,507,445,9,8,21,24,41005-415,219,212,453,5,Janelle Bynum,Democrat,Black,0.51
117,3,3907,2556,61,724,337,229,41005-416,1439,1056,2569,3,Maxine Dexter,Democrat,White,0.71
118,5,2015,1562,29,33,259,132,41005-417,560,625,1239,5,Janelle Bynum,Democrat,Black,0.51
119,5,1310,1177,1,12,50,70,41005-418,449,623,1116,5,Janelle Bynum,Democrat,Black,0.51
120,5,3320,2252,89,589,221,169,41005-419,1189,827,2083,5,Janelle Bynum,Democrat,Black,0.51
121,5,2133,1707,37,67,177,145,41005-420,1088,528,1689,5,Janelle Bynum,Democrat,Black,0.51
122,5,5739,3758,226,401,923,431,41005-421,1467,860,2423,5,Janelle Bynum,Democrat,Black,0.51
123,5,7905,5314,195,356,1420,620,41005-422,2602,1453,4283,5,Janelle Bynum,Democrat,Black,0.51
124,5,1947,1563,34,44,192,114,41005-500,815,381,1258,5,Janelle Bynum,Democrat,Black,0.51
125,5,5434,4455,59,139,403,378,41005-501,2847,921,3920,5,Janelle Bynum,Democrat,Black,0.51
126,5,5965,4848,63,128,501,425,41005-502,2862,1275,4306,5,Janelle Bynum,Democrat,Black,0.51
127,5,4849,4128,49,164,225,283,41005-503,2248,1246,3642,5,Janelle Bynum,Democrat,Black,0.51
128,5,6658,5285,102,171,612,488,41005-504,2814,1742,4754,5,Janelle Bynum,Democrat,Black,0.51
129,5,4067,3233,68,125,364,277,41005-506,1513,1268,2898,5,Janelle Bynum,Democrat,Black,0.51
130,5,1284,1097,0,14,72,101,41005-510,430,487,953,5,Janelle Bynum,Democrat,Black,0.51
131,5,2809,2489,5,33,142,140,41005-511,830,1344,2244,5,Janelle Bynum,Democrat,Black,0.51
132,5,2686,2339,15,29,154,149,41005-512,903,1091,2070,5,Janelle Bynum,Democrat,Black,0.51
133,5,220,158,9,8,21,24,41005-513,75,71,154,5,Janelle Bynum,Democrat,Black,0.51
134,5,6392,5621,22,124,265,360,41005-514,2152,3185,5535,5,Janelle Bynum,Democrat,Black,0.51
135,5,1736,1526,2,23,72,113,41005-515,481,945,1473,5,Janelle Bynum,Democrat,Black,0.51
136,5,2704,2280,15,25,241,143,41005-516,848,1188,2122,5,Janelle Bynum,Democrat,Black,0.51
137,5,2190,1990,4,24,54,118,41005-517,572,1453,2078,5,Janelle Bynum,Democrat,Black,0.51
138,5,2753,2483,5,30,86,149,41005-518,719,1483,2280,5,Janelle Bynum,Democrat,Black,0.51
139,5,7319,6107,67,110,470,565,41005-600,2758,1958,4927,5,Janelle Bynum,Democrat,Black,0.51
140,5,4898,4158,27,120,310,283,41005-602,1972,1740,3888,5,Janelle Bynum,Democrat,Black,0.51
141,5,8375,7058,68,238,490,521,41005-604,3242,3099,6559,5,Janelle Bynum,Democrat,Black,0.51
142,5,4574,3591,83,68,547,285,41005-606,1168,1004,2287,5,Janelle Bynum,Democrat,Black,0.51
143,5,3814,2974,47,126,381,286,41005-608,1437,1319,2841,5,Janelle Bynum,Democrat,Black,0.51
144,5,3604,2887,40,74,339,264,41005-614,1274,945,2314,5,Janelle Bynum,Democrat,Black,0.51
145,5,5214,4336,32,116,395,335,41005-616,2092,1470,3716,5,Janelle Bynum,Democrat,Black,0.51
146,5,815,653,11,20,68,63,41005-618,347,196,572,5,Janelle Bynum,Democrat,Black,0.51
147,5,453,359,4,11,63,16,41005-620,150,106,264,5,Janelle Bynum,Democrat,Black,0.51
148,5,2800,2269,29,89,209,204,41005-622,1632,634,2373,5,Janelle Bynum,Democrat,Black,0.51
149,5,6028,4934,110,150,411,423,41005-626,3062,935,4180,5,Janelle Bynum,Democrat,Black,0.51
150,5,1263,976,25,46,128,88,41005-628,546,325,914,5,Janelle Bynum,Democrat,Black,0.51
151,5,7476,6098,87,188,524,579,41005-630,3690,1439,5340,5,Janelle Bynum,Democrat,Black,0.51
152,1,1497,1376,0,23,36,62,41007-Clatsop Plains South,627,639,1295,1,Suzanne Bonamici,Democrat,White,0.58
153,1,1792,1585,3,15,90,99,41007-Lewis & Clark / Cha*,588,809,1452,1,Suzanne Bonamici,Democrat,White,0.58
154,1,2886,2349,28,25,261,223,41007-Astoria East,1227,494,1807,1,Suzanne Bonamici,Democrat,White,0.58
155,1,2217,1782,29,37,218,151,41007-Seaside South,743,458,1256,1,Suzanne Bonamici,Democrat,White,0.58
156,1,3889,3311,11,62,248,257,41007-Astoria West,1944,661,2707,1,Suzanne Bonamici,Democrat,White,0.58
157,1,3392,2801,25,69,249,248,41007-Warrenton West,991,1233,2331,1,Suzanne Bonamici,Democrat,White,0.58
158,1,1007,875,5,16,37,74,41007-Clatsop Plains North,341,419,786,1,Suzanne Bonamici,Democrat,White,0.58
159,1,577,500,0,7,40,30,41007-Westport,109,234,350,1,Suzanne Bonamici,Democrat,White,0.58
160,1,1485,1326,4,19,74,62,41007-Gearhart,803,492,1326,1,Suzanne Bonamici,Democrat,White,0.58
161,1,1220,1074,7,11,57,71,41007-Svensen,381,630,1034,1,Suzanne Bonamici,Democrat,White,0.58
162,1,176,139,3,1,23,10,41007-Stanley Acres,83,113,205,1,Suzanne Bonamici,Democrat,White,0.58
163,1,1677,1298,9,48,188,134,41007-Astoria South,661,258,960,1,Suzanne Bonamici,Democrat,White,0.58
164,1,580,512,0,4,24,40,41007-Jewell,150,214,377,1,Suzanne Bonamici,Democrat,White,0.58
165,1,1471,1164,19,37,164,87,41007-Seaside East,527,375,924,1,Suzanne Bonamici,Democrat,White,0.58
166,1,1550,1367,4,19,70,90,41007-Knappa,461,629,1128,1,Suzanne Bonamici,Democrat,White,0.58
167,1,1055,946,1,11,33,64,41007-John Day / Walluski,343,352,726,1,Suzanne Bonamici,Democrat,White,0.58
168,1,1299,1078,3,16,131,71,41007-Cannon Beach,696,267,1011,1,Suzanne Bonamici,Democrat,White,0.58
169,1,385,348,1,2,11,23,41007-Arch Cape,177,45,233,1,Suzanne Bonamici,Democrat,White,0.58
170,1,417,359,0,3,22,33,41007-Hamlet,139,127,277,1,Suzanne Bonamici,Democrat,White,0.58
171,1,261,210,1,4,20,26,41007-Elsie,116,133,260,1,Suzanne Bonamici,Democrat,White,0.58
172,1,453,399,0,4,26,24,41007-Necanicum,151,185,341,1,Suzanne Bonamici,Democrat,White,0.58
173,1,1016,797,19,18,119,63,41007-Seaside West,364,224,607,1,Suzanne Bonamici,Democrat,White,0.58
174,1,1113,859,12,10,179,53,41007-Seaside North,337,207,572,1,Suzanne Bonamici,Democrat,White,0.58
175,1,397,356,3,3,9,26,41007-Olney,137,298,446,1,Suzanne Bonamici,Democrat,White,0.58
176,1,1450,1203,6,27,90,124,41007-Warrenton East,437,417,879,1,Suzanne Bonamici,Democrat,White,0.58
177,1,875,782,1,13,20,59,41009-48 S DEER ISLAND,115,249,375,1,Suzanne Bonamici,Democrat,White,0.58
178,1,668,588,1,4,36,39,41009-14 QUINCY,187,329,533,1,Suzanne Bonamici,Democrat,White,0.58
179,1,830,716,3,17,46,48,41009-04 N CLATSKANIE-MARSHLAND,230,332,588,1,Suzanne Bonamici,Democrat,White,0.58
180,1,1353,1179,8,2,45,119,41009-01 CITY OF CLATSKANIE,349,519,902,1,Suzanne Bonamici,Democrat,White,0.58
181,1,1493,1310,11,13,38,121,41009-35 SE SCAPPOOSE,517,567,1128,1,Suzanne Bonamici,Democrat,White,0.58
182,1,1830,1495,15,47,146,127,41009-34 SCAPPOOSE FOUR,672,613,1342,1,Suzanne Bonamici,Democrat,White,0.58
183,1,1021,877,4,14,51,75,41009-31 SCAPPOOSE ONE,332,355,724,1,Suzanne Bonamici,Democrat,White,0.58
184,1,479,431,3,5,12,28,41009-36 CANYON,219,212,456,1,Suzanne Bonamici,Democrat,White,0.58
185,1,978,875,6,13,29,55,41009-19 S WARREN,422,530,995,1,Suzanne Bonamici,Democrat,White,0.58
186,1,1335,1154,2,13,57,109,41009-12 McNULTY,431,579,1048,1,Suzanne Bonamici,Democrat,White,0.58
187,1,948,813,8,18,27,82,41009-10 MILTON,370,445,841,1,Suzanne Bonamici,Democrat,White,0.58
188,1,42,19,1,5,13,4,41009-39 SAUVIE ISLAND,29,28,58,1,Suzanne Bonamici,Democrat,White,0.58
189,1,3297,2869,19,54,116,239,41009-26 ST HELENS SIX,1088,1420,2611,1,Suzanne Bonamici,Democrat,White,0.58
190,1,3572,2970,21,57,238,286,41009-21 ST HELENS ONE,1108,1164,2386,1,Suzanne Bonamici,Democrat,White,0.58
191,1,1174,1025,9,21,52,67,41009-47 CHAPMAN,388,422,848,1,Suzanne Bonamici,Democrat,White,0.58
192,1,1790,1555,6,7,68,154,41009-41 CITY OF VERNONIA,392,936,1385,1,Suzanne Bonamici,Democrat,White,0.58
193,1,1636,1429,6,22,80,99,41009-53 CITY OF COLUMBIA CITY,625,690,1354,1,Suzanne Bonamici,Democrat,White,0.58
194,1,739,667,1,4,21,46,41009-49 N DEER ISLAND,206,361,586,1,Suzanne Bonamici,Democrat,White,0.58
195,1,840,702,1,14,37,86,41009-08 GOBLE,277,416,726,1,Suzanne Bonamici,Democrat,White,0.58
196,1,68,63,0,0,2,3,41009-50 PRESCOTT,13,24,40,1,Suzanne Bonamici,Democrat,White,0.58
197,1,951,856,2,8,39,46,41009-40 YANKTON,396,665,1093,1,Suzanne Bonamici,Democrat,White,0.58
198,1,318,271,4,0,14,29,41009-18 E RAINIER,77,114,205,1,Suzanne Bonamici,Democrat,White,0.58
199,1,1545,1346,7,11,57,124,41009-15 RAINIER,392,619,1045,1,Suzanne Bonamici,Democrat,White,0.58
200,1,1726,1529,9,17,57,114,41009-06 DELENA,407,770,1214,1,Suzanne Bonamici,Democrat,White,0.58
201,1,664,587,2,4,27,44,41009-17 W RAINIER,159,270,438,1,Suzanne Bonamici,Democrat,White,0.58
202,1,1008,892,5,10,33,68,41009-44 RURAL VERNONIA,233,578,837,1,Suzanne Bonamici,Democrat,White,0.58
203,1,3149,2719,16,46,156,212,41009-32 SCAPPOOSE TWO,1159,1087,2352,1,Suzanne Bonamici,Democrat,White,0.58
204,1,957,847,2,4,36,68,41009-20 N WARREN,275,374,678,1,Suzanne Bonamici,Democrat,White,0.58
205,1,946,862,2,5,16,61,41009-46 APIARY,198,460,678,1,Suzanne Bonamici,Democrat,White,0.58
206,1,3786,3043,39,28,305,371,41009-24 ST HELENS FOUR,1133,1252,2478,1,Suzanne Bonamici,Democrat,White,0.58
207,1,400,351,0,7,8,34,41009-51 MIST,98,186,294,1,Suzanne Bonamici,Democrat,White,0.58
208,1,594,500,4,7,22,61,41009-38 W SCAPPOOSE,222,269,510,1,Suzanne Bonamici,Democrat,White,0.58
209,1,717,644,4,9,14,46,41009-05 S CLATSKANIE,176,392,586,1,Suzanne Bonamici,Democrat,White,0.58
210,4,3291,2720,24,60,208,279,41011-6,986,981,2030,4,Val Hoyle,Democrat,White,0.52
211,4,1969,1654,3,12,84,216,41011-13,371,854,1272,4,Val Hoyle,Democrat,White,0.52
212,4,3465,2874,18,81,215,277,41011-4,1069,1031,2172,4,Val Hoyle,Democrat,White,0.52
213,4,4635,3838,30,103,284,380,41011-3,1227,1624,2977,4,Val Hoyle,Democrat,White,0.52
214,4,2895,2566,14,35,121,159,41011-16,1056,937,2065,4,Val Hoyle,Democrat,White,0.52
215,4,5936,4823,27,113,477,496,41011-5,1515,1803,3459,4,Val Hoyle,Democrat,White,0.52
216,4,3222,2767,11,10,167,267,41011-12,716,1283,2068,4,Val Hoyle,Democrat,White,0.52
217,4,3693,3080,13,40,254,306,41011-7,1078,1178,2347,4,Val Hoyle,Democrat,White,0.52
218,4,468,396,2,2,22,46,41011-18,128,218,357,4,Val Hoyle,Democrat,White,0.52
219,4,587,476,0,8,40,63,41011-9,166,156,330,4,Val Hoyle,Democrat,White,0.52
220,4,2119,1863,5,8,87,156,41011-1,469,998,1493,4,Val Hoyle,Democrat,White,0.52
221,4,3690,3332,12,42,78,226,41011-2,1027,1733,2828,4,Val Hoyle,Democrat,White,0.52
222,4,5416,4348,29,46,351,642,41011-8,1186,2058,3370,4,Val Hoyle,Democrat,White,0.52
223,4,3357,2920,9,26,145,257,41011-17,1023,1459,2559,4,Val Hoyle,Democrat,White,0.52
224,4,683,569,0,2,23,89,41011-15,128,347,487,4,Val Hoyle,Democrat,White,0.52
225,4,3292,2867,6,22,125,272,41011-10,739,1558,2356,4,Val Hoyle,Democrat,White,0.52
226,4,2533,2194,5,13,123,198,41011-11,513,1335,1908,4,Val Hoyle,Democrat,White,0.52
227,4,2132,1884,8,8,95,137,41011-14,334,1296,1657,4,Val Hoyle,Democrat,White,0.52
228,2,1485,1320,2,5,52,106,41013-130004,212,1022,1261,2,Cliff Bentz,Republican,White,0.62
229,2,220,164,3,2,21,30,41013-130012,26,128,161,2,Cliff Bentz,Republican,White,0.62
230,2,853,752,2,4,41,54,41013-130016,138,576,728,2,Cliff Bentz,Republican,White,0.62
231,2,1149,940,1,4,121,83,41013-130013,160,647,835,2,Cliff Bentz,Republican,White,0.62
232,2,2230,1984,8,12,40,186,41013-130011,679,1718,2463,2,Cliff Bentz,Republican,White,0.62
233,2,1400,1187,4,5,69,135,41013-130015,292,972,1300,2,Cliff Bentz,Republican,White,0.62
234,2,236,197,2,3,16,18,41013-130007,46,264,314,2,Cliff Bentz,Republican,White,0.62
235,2,273,239,2,0,13,19,41013-130009,38,169,210,2,Cliff Bentz,Republican,White,0.62
236,2,818,691,2,1,68,56,41013-130002,110,321,446,2,Cliff Bentz,Republican,White,0.62
237,2,733,638,3,3,36,53,41013-130006,262,567,858,2,Cliff Bentz,Republican,White,0.62
238,2,754,663,2,5,46,38,41013-130010,136,252,401,2,Cliff Bentz,Republican,White,0.62
239,2,907,693,3,2,150,59,41013-130008,159,438,613,2,Cliff Bentz,Republican,White,0.62
240,2,1070,937,4,11,50,68,41013-130001,148,376,541,2,Cliff Bentz,Republican,White,0.62
241,2,365,302,0,1,37,25,41013-130003,79,160,248,2,Cliff Bentz,Republican,White,0.62
242,2,2979,2570,5,21,220,163,41013-130005,555,1745,2358,2,Cliff Bentz,Republican,White,0.62
243,2,854,714,2,6,76,56,41013-130014,120,364,499,2,Cliff Bentz,Republican,White,0.62
244,2,3545,3187,7,17,90,244,41013-130017,676,2293,3061,2,Cliff Bentz,Republican,White,0.62
245,4,1031,815,4,7,105,100,41015-2,165,318,507,4,Val Hoyle,Democrat,White,0.52
246,4,731,675,1,4,18,33,41015-3,190,201,419,4,Val Hoyle,Democrat,White,0.52
247,4,149,131,0,0,6,12,41015-4,64,140,217,4,Val Hoyle,Democrat,White,0.52
248,4,859,793,2,5,11,48,41015-5,346,284,651,4,Val Hoyle,Democrat,White,0.52
249,4,147,104,0,1,14,28,41015-1,45,53,101,4,Val Hoyle,Democrat,White,0.52
250,4,679,623,1,4,10,41,41015-8,193,289,498,4,Val Hoyle,Democrat,White,0.52
251,4,995,873,4,10,40,68,41015-9,310,486,824,4,Val Hoyle,Democrat,White,0.52
252,4,579,519,1,2,15,42,41015-20,133,226,370,4,Val Hoyle,Democrat,White,0.52
253,4,337,287,0,3,26,21,41015-12,88,132,226,4,Val Hoyle,Democrat,White,0.52
254,4,479,414,0,3,21,41,41015-27,109,207,330,4,Val Hoyle,Democrat,White,0.52
255,4,379,311,2,2,28,36,41015-13,82,160,248,4,Val Hoyle,Democrat,White,0.52
256,4,839,698,4,10,55,72,41015-19,216,457,687,4,Val Hoyle,Democrat,White,0.52
257,4,835,758,0,6,32,39,41015-26,327,466,808,4,Val Hoyle,Democrat,White,0.52
258,4,591,514,5,2,28,42,41015-6,298,190,500,4,Val Hoyle,Democrat,White,0.52
