precinct_id,district_id,total,white,black,asian,hispanic,other,GEOID,democratic_votes,republican_votes,total_votes,district,representative,party,incumbent_race,margin
1097,4,4092,2159,809,43,930,151,45045-Lakeview,697,762,1504,4,William Timmons,Republican,White,0.62
1098,4,2734,2012,396,46,208,72,45045-Laurel Ridge,581,1427,2048,4,William Timmons,Republican,White,0.62
1099,4,2881,1639,808,54,271,109,45045-Leawood,575,874,1477,4,William Timmons,Republican,White,0.62
1100,4,1690,1425,78,18,104,65,45045-Locust Hill,250,987,1255,4,William Timmons,Republican,White,0.62
1101,3,1828,1392,238,38,105,55,45045-Long Creek,669,1218,1925,3,Jeff Duncan,Republican,White,0.68
1102,4,3310,2055,454,34,635,132,45045-Maple Creek,524,1036,1584,4,William Timmons,Republican,White,0.62
1103,4,2299,1930,155,14,58,142,45045-Maridell,321,1355,1707,4,William Timmons,Republican,White,0.62
1104,4,2396,1472,574,106,139,105,45045-Mauldin 1,861,874,1762,4,William Timmons,Republican,White,0.62
1105,4,5194,3381,789,342,483,199,45045-Mauldin 2,1421,1740,3211,4,William Timmons,Republican,White,0.62
1106,4,2666,1313,832,61,351,109,45045-Mauldin 3,883,724,1635,4,William Timmons,Republican,White,0.62
1107,4,3708,2373,856,73,241,165,45045-Mauldin 4,853,1307,2192,4,William Timmons,Republican,White,0.62
1108,4,3844,2287,907,188,286,176,45045-Mauldin 5,995,1029,2064,4,William Timmons,Republican,White,0.62
1109,4,2348,1519,435,51,227,116,45045-Mauldin 6,753,879,1655,4,William Timmons,Republican,White,0.62
1110,4,1937,1404,156,191,118,68,45045-Mauldin 7,580,829,1447,4,William Timmons,Republican,White,0.62
1111,4,2771,2340,160,92,100,79,45045-Mission,782,1191,2007,4,William Timmons,Republican,White,0.62
1112,4,4233,1705,588,17,1807,116,45045-Monaview,479,581,1081,4,William Timmons,Republican,White,0.62
1113,4,4144,2595,922,104,385,138,45045-Moore Creek,1617,1997,3662,4,William Timmons,Republican,White,0.62
1114,4,2186,1953,49,18,76,90,45045-Mountain Creek,482,1305,1816,4,William Timmons,Republican,White,0.62
1115,4,2661,2398,73,12,80,98,45045-Mountain View,246,1661,1929,4,William Timmons,Republican,White,0.62
1116,4,2819,623,1188,5,944,59,45045-Mt Pleasant,745,304,1071,4,William Timmons,Republican,White,0.62
1117,3,3462,2624,459,54,222,103,45045-Neely Farms,1072,1679,2820,3,Jeff Duncan,Republican,White,0.68
1118,4,2168,1693,205,62,137,71,45045-Northwood,493,913,1437,4,William Timmons,Republican,White,0.62
1119,4,2786,2227,152,173,128,106,45045-Oakview,841,1613,2497,4,William Timmons,Republican,White,0.62
1120,4,3440,3051,78,29,140,142,45045-Oneal,662,2414,3107,4,William Timmons,Republican,White,0.62
1121,4,2389,1624,390,123,150,102,45045-Palmetto,475,731,1243,4,William Timmons,Republican,White,0.62
1122,4,1446,1269,30,14,72,61,45045-Paris Mountain,356,745,1130,4,William Timmons,Republican,White,0.62
1123,4,2155,1795,133,85,78,64,45045-Pebble Creek,538,1261,1832,4,William Timmons,Republican,White,0.62
1124,4,1104,946,37,26,54,41,45045-Pelham Falls,302,549,877,4,William Timmons,Republican,White,0.62
1125,3,3902,2594,870,22,234,182,45045-Piedmont,769,1340,2142,3,Jeff Duncan,Republican,White,0.68
1126,3,1529,1284,109,2,93,41,45045-Pineview,250,916,1177,3,Jeff Duncan,Republican,White,0.68
1127,4,4058,2978,388,47,515,130,45045-Poinsett,907,1329,2271,4,William Timmons,Republican,White,0.62
1128,3,3866,2459,790,88,357,172,45045-Raintree,1020,1647,2722,3,Jeff Duncan,Republican,White,0.68
1129,4,3193,1494,1014,64,519,102,45045-Ranch Creek,1494,1345,2894,4,William Timmons,Republican,White,0.62
1130,3,3625,1925,1275,12,254,159,45045-Reedy Fork,1141,1508,2680,3,Jeff Duncan,Republican,White,0.68
1131,4,2364,2057,86,54,99,68,45045-River Walk,668,1273,1976,4,William Timmons,Republican,White,0.62
1132,4,2892,1815,262,354,326,135,45045-Riverside,777,1130,1957,4,William Timmons,Republican,White,0.62
1133,4,3262,2177,495,82,382,126,45045-Rock Hill,664,879,1575,4,William Timmons,Republican,White,0.62
1134,4,2506,1546,493,172,206,89,45045-Rocky Creek,542,753,1316,4,William Timmons,Republican,White,0.62
1135,4,1811,1652,46,29,44,40,45045-Rolling Green,480,1006,1524,4,William Timmons,Republican,White,0.62
1136,4,1799,385,1213,5,133,63,45045-Royal Oaks,648,197,859,4,William Timmons,Republican,White,0.62
1137,4,1795,1190,267,9,266,63,45045-Saluda,408,641,1060,4,William Timmons,Republican,White,0.62
1138,4,3677,3250,114,19,188,106,45045-Sandy Flat,698,2475,3210,4,William Timmons,Republican,White,0.62
1139,4,2895,2252,193,52,287,111,45045-Sevier,650,1297,1982,4,William Timmons,Republican,White,0.62
1140,4,2203,1842,84,103,102,72,45045-Silverleaf,625,1200,1853,4,William Timmons,Republican,White,0.62
1141,4,3114,2040,565,52,340,117,45045-Simpsonville 1,692,1106,1819,4,William Timmons,Republican,White,0.62
1142,4,2525,1660,469,56,222,118,45045-Simpsonville 2,723,999,1747,4,William Timmons,Republican,White,0.62
1143,4,2979,2298,314,42,206,119,45045-Simpsonville 3,736,1392,2160,4,William Timmons,Republican,White,0.62
1144,4,2441,1383,591,14,344,109,45045-Simpsonville 4,581,669,1268,4,William Timmons,Republican,White,0.62
1145,4,2710,1519,712,77,290,112,45045-Simpsonville 5,1154,1090,2271,4,William Timmons,Republican,White,0.62
1146,4,3002,2010,528,54,287,123,45045-Simpsonville 6,795,1231,2057,4,William Timmons,Republican,White,0.62
1147,4,3061,2796,19,9,115,122,45045-Skyland,271,2103,2401,4,William Timmons,Republican,White,0.62
1148,4,4222,3624,134,15,229,220,45045-Slater Marietta,395,1868,2303,4,William Timmons,Republican,White,0.62
1149,4,2553,1393,730,7,379,44,45045-Southside,766,793,1584,4,William Timmons,Republican,White,0.62
1150,4,2751,2046,225,159,215,106,45045-Sparrows Point,809,1296,2144,4,William Timmons,Republican,White,0.62
1151,4,2921,1875,515,86,338,107,45045-Spring Forest,642,754,1428,4,William Timmons,Republican,White,0.62
1152,4,1943,1375,306,29,167,66,45045-Standing Springs,525,813,1365,4,William Timmons,Republican,White,0.62
1153,4,2750,1815,452,81,304,98,45045-Stone Valley,474,904,1413,4,William Timmons,Republican,White,0.62
1154,4,2039,1666,95,112,102,64,45045-Stonehaven,540,1039,1604,4,William Timmons,Republican,White,0.62
1155,4,3754,2673,347,172,449,113,45045-Suber Mill,1001,1649,2705,4,William Timmons,Republican,White,0.62
1156,4,2147,1940,34,48,73,52,45045-Sugar Creek,540,1253,1846,4,William Timmons,Republican,White,0.62
1157,4,3377,2218,536,29,450,144,45045-Sulphur Springs,724,1383,2143,4,William Timmons,Republican,White,0.62
1158,3,3261,2567,363,53,202,76,45045-Sycamore,849,1987,2881,3,Jeff Duncan,Republican,White,0.68
1159,4,3535,1530,1108,11,777,109,45045-Tanglewood,670,668,1369,4,William Timmons,Republican,White,0.62
1160,4,2673,1483,657,91,342,100,45045-Taylors,534,773,1340,4,William Timmons,Republican,White,0.62
1161,4,4121,2872,424,375,314,136,45045-Thornblade,801,1428,2271,4,William Timmons,Republican,White,0.62
1162,4,4176,3746,115,26,163,126,45045-Tigerville,516,2044,2588,4,William Timmons,Republican,White,0.62
1163,4,2714,2063,243,109,193,106,45045-Timberlake,780,1064,1887,4,William Timmons,Republican,White,0.62
1164,4,3298,1976,700,47,459,116,45045-Trade,649,914,1594,4,William Timmons,Republican,White,0.62
1165,4,2665,2121,274,36,103,131,45045-Travelers Rest 1,818,1331,2201,4,William Timmons,Republican,White,0.62
1166,4,2033,1660,205,8,69,91,45045-Travelers Rest 2,405,918,1349,4,William Timmons,Republican,White,0.62
1167,4,2823,2518,106,11,69,119,45045-Tubbs Mountain,514,1673,2212,4,William Timmons,Republican,White,0.62
1168,4,1979,1299,346,30,229,75,45045-Tyger River,392,592,1009,4,William Timmons,Republican,White,0.62
1169,3,2384,1706,335,38,216,89,45045-Verdmont,607,1185,1821,3,Jeff Duncan,Republican,White,0.68
1170,4,3336,1895,367,133,823,118,45045-Wade Hampton,438,928,1399,4,William Timmons,Republican,White,0.62
1171,3,5966,4439,591,224,482,230,45045-Walnut Springs,1537,3067,4686,3,Jeff Duncan,Republican,White,0.68
1172,3,2504,2078,257,7,87,75,45045-Ware Place,347,1293,1658,3,Jeff Duncan,Republican,White,0.68
1173,4,3436,1336,1126,8,841,125,45045-Welcome,645,533,1196,4,William Timmons,Republican,White,0.62
1174,4,1739,1400,110,44,132,53,45045-Wellington,413,739,1177,4,William Timmons,Republican,White,0.62
1175,4,2795,1504,394,26,768,103,45045-Westcliffe,366,672,1058,4,William Timmons,Republican,White,0.62
1176,4,3731,1594,731,34,1260,112,45045-Westside,490,743,1249,4,William Timmons,Republican,White,0.62
1177,3,3268,1761,1168,31,144,164,45045-Woodmont,1043,1102,2181,3,Jeff Duncan,Republican,White,0.68
1178,4,2776,2148,249,163,149,67,45045-Woodruff Lakes,657,1244,1937,4,William Timmons,Republican,White,0.62
1179,3,1443,1123,247,14,34,25,45047-Airport,235,470,717,3,Jeff Duncan,Republican,White,0.68
1180,3,894,687,176,1,11,19,45047-Allie's Crossing,154,496,656,3,Jeff Duncan,Republican,White,0.68
1181,3,1362,1088,150,24,41,59,45047-Angel Oaks Crossing,302,766,1084,3,Jeff Duncan,Republican,White,0.68
1182,3,872,222,515,8,111,16,45047-Ashley River Run,206,70,286,3,Jeff Duncan,Republican,White,0.68
1183,3,1670,142,1188,1,317,22,45047-Bee's Ferry,428,33,473,3,Jeff Duncan,Republican,White,0.68
1184,3,1203,853,221,49,32,48,45047-Biltmore Pines,227,570,806,3,Jeff Duncan,Republican,White,0.68
1185,3,255,161,77,0,14,3,45047-Bradley,52,111,164,3,Jeff Duncan,Republican,White,0.68
1186,3,1134,877,161,3,41,52,45047-Callison,146,582,733,3,Jeff Duncan,Republican,White,0.68
1187,3,1512,626,784,15,41,46,45047-Civic Center,465,436,917,3,Jeff Duncan,Republican,White,0.68
1188,3,1139,617,475,2,14,31,45047-Cokesbury,333,361,701,3,Jeff Duncan,Republican,White,0.68
1189,3,1302,1165,62,9,21,45,45047-Coronaca,242,871,1128,3,Jeff Duncan,Republican,White,0.68
1190,3,757,151,532,11,35,28,45047-Emerald,287,95,392,3,Jeff Duncan,Republican,White,0.68
1191,3,595,468,92,2,16,17,45047-Emerald High,99,285,387,3,Jeff Duncan,Republican,White,0.68
1192,3,801,637,124,1,12,27,45047-Epworth,84,426,514,3,Jeff Duncan,Republican,White,0.68
1193,3,1880,645,899,14,278,44,45047-Fairhope Ferry,354,224,587,3,Jeff Duncan,Republican,White,0.68
1194,3,1194,740,383,1,33,37,45047-Georgetown,250,419,679,3,Jeff Duncan,Republican,White,0.68
1195,3,948,385,495,7,21,40,45047-Gideon's Way,312,207,526,3,Jeff Duncan,Republican,White,0.68
1196,3,737,668,40,5,3,21,45047-Glendale,112,433,555,3,Jeff Duncan,Republican,White,0.68
1197,3,1042,897,88,5,12,40,45047-Graham's Glen,154,528,689,3,Jeff Duncan,Republican,White,0.68
1198,3,1168,616,442,21,46,43,45047-Grandiflora Glen,360,376,750,3,Jeff Duncan,Republican,White,0.68
1199,3,1079,713,238,23,78,27,45047-Greenwood High,228,448,686,3,Jeff Duncan,Republican,White,0.68
1200,3,978,768,161,5,32,12,45047-Greenwood Mill,129,387,530,3,Jeff Duncan,Republican,White,0.68
1201,3,850,544,231,33,11,31,45047-Harris,217,392,618,3,Jeff Duncan,Republican,White,0.68
1202,3,1528,1205,264,4,25,30,45047-Hodges,186,820,1014,3,Jeff Duncan,Republican,White,0.68
1203,3,1376,589,647,7,100,33,45047-Hope's Ferry,239,219,466,3,Jeff Duncan,Republican,White,0.68
1204,3,1418,921,378,4,85,30,45047-Laco,274,522,805,3,Jeff Duncan,Republican,White,0.68
1205,3,1242,576,419,3,212,32,45047-Liberty,233,266,505,3,Jeff Duncan,Republican,White,0.68
1206,3,2942,1808,907,31,147,49,45047-Livi's Knoll,334,443,784,3,Jeff Duncan,Republican,White,0.68
1207,3,1330,238,809,6,231,46,45047-Loblolly Pines,261,65,334,3,Jeff Duncan,Republican,White,0.68
1208,3,1213,1142,29,9,17,16,45047-Lower Lake,276,896,1185,3,Jeff Duncan,Republican,White,0.68
1209,3,785,176,449,1,147,12,45047-Marshall Oaks,196,91,296,3,Jeff Duncan,Republican,White,0.68
1210,3,805,716,46,10,15,18,45047-Maxwellton Pike,104,522,631,3,Jeff Duncan,Republican,White,0.68
1211,3,1022,681,250,30,34,27,45047-Mimosa Crest,242,386,632,3,Jeff Duncan,Republican,White,0.68
1212,3,1420,549,605,8,206,52,45047-Mountain Laurel,245,207,459,3,Jeff Duncan,Republican,White,0.68
1213,3,1082,856,151,15,35,25,45047-New Castle,218,596,820,3,Jeff Duncan,Republican,White,0.68
1214,3,1178,630,381,3,122,42,45047-New Market,251,375,635,3,Jeff Duncan,Republican,White,0.68
1215,3,1002,608,338,5,19,32,45047-Ninety Six,209,368,584,3,Jeff Duncan,Republican,White,0.68
1216,3,876,756,77,1,16,26,45047-Ninety Six Mill,80,466,555,3,Jeff Duncan,Republican,White,0.68
1217,3,1404,941,333,29,53,48,45047-Parson's Mill,253,352,610,3,Jeff Duncan,Republican,White,0.68
1218,3,1024,626,317,0,71,10,45047-Pebble Stone Way,270,318,595,3,Jeff Duncan,Republican,White,0.68
1219,3,1063,683,279,19,31,51,45047-Pinecrest,259,373,644,3,Jeff Duncan,Republican,White,0.68
1220,3,282,182,79,1,10,10,45047-Riley,41,112,155,3,Jeff Duncan,Republican,White,0.68
1221,3,914,721,151,2,14,26,45047-Rutherford Shoals,130,397,533,3,Jeff Duncan,Republican,White,0.68
1222,3,776,655,82,3,18,18,45047-Sandridge,56,446,507,3,Jeff Duncan,Republican,White,0.68
1223,3,383,327,38,3,8,7,45047-Shoals Junction,46,203,250,3,Jeff Duncan,Republican,White,0.68
1224,3,1332,1113,90,68,27,34,45047-Sparrows Grace,236,894,1141,3,Jeff Duncan,Republican,White,0.68
1225,3,953,857,50,11,16,19,45047-Stonewood,197,605,810,3,Jeff Duncan,Republican,White,0.68
1226,3,177,126,39,0,8,4,45047-Troy,24,91,115,3,Jeff Duncan,Republican,White,0.68
1227,3,1009,479,488,7,23,12,45047-Verdery,340,381,734,3,Jeff Duncan,Republican,White,0.68
1228,3,908,578,254,7,23,46,45047-Ware Shoals,130,227,361,3,Jeff Duncan,Republican,White,0.68
1229,6,256,198,56,0,2,0,45049-Black Creek,52,141,193,6,Jim Clyburn,Democrat,Black,0.65
1230,6,825,628,176,0,4,17,45049-Bonnett,151,404,558,6,Jim Clyburn,Democrat,Black,0.65
1231,6,685,439,217,0,11,18,45049-Brunson,158,261,425,6,Jim Clyburn,Democrat,Black,0.65
1232,6,596,343,227,2,7,17,45049-Crocketville-Miley,116,223,341,6,Jim Clyburn,Democrat,Black,0.65
1233,6,804,380,386,0,15,23,45049-Cummings,259,268,537,6,Jim Clyburn,Democrat,Black,0.65
1234,6,468,214,237,0,6,11,45049-Early Branch,155,122,282,6,Jim Clyburn,Democrat,Black,0.65
1235,6,3423,687,2300,20,376,40,45049-Estill,983,297,1302,6,Jim Clyburn,Democrat,Black,0.65
1236,6,350,105,225,0,13,7,45049-Furman,142,90,237,6,Jim Clyburn,Democrat,Black,0.65
1237,6,155,49,100,0,4,2,45049-Garnett,76,24,100,6,Jim Clyburn,Democrat,Black,0.65
1238,6,331,42,273,2,8,6,45049-Gifford,161,23,185,6,Jim Clyburn,Democrat,Black,0.65
1239,6,1266,617,579,17,20,33,45049-Hampton No. 1,305,373,680,6,Jim Clyburn,Democrat,Black,0.65
1240,6,1569,914,585,31,20,19,45049-Hampton No. 2,439,530,985,6,Jim Clyburn,Democrat,Black,0.65
1241,6,315,272,33,2,1,7,45049-Hopewell,23,184,210,6,Jim Clyburn,Democrat,Black,0.65
1242,6,91,89,2,0,0,0,45049-Horse Gall,10,69,80,6,Jim Clyburn,Democrat,Black,0.65
1243,6,74,49,22,0,1,2,45049-Rivers Mill,25,32,58,6,Jim Clyburn,Democrat,Black,0.65
1244,6,383,53,324,0,3,3,45049-Scotia,182,31,217,6,Jim Clyburn,Democrat,Black,0.65
1245,6,2043,863,1106,4,31,39,45049-Varnville,683,479,1177,6,Jim Clyburn,Democrat,Black,0.65
1246,6,1074,398,614,1,23,38,45049-Yemassee,403,247,658,6,Jim Clyburn,Democrat,Black,0.65
1247,7,3120,2234,550,11,192,133,45051-Adrian,377,1154,1543,7,Russell Fry,Republican,White,0.58
1248,7,913,777,81,9,21,25,45051-Allsbrook,89,522,613,7,Russell Fry,Republican,White,0.58
1249,7,201,93,78,4,13,13,45051-Atlantic Beach,82,20,103,7,Russell Fry,Republican,White,0.58
1250,7,2267,1941,220,8,43,55,45051-Aynor,311,1468,1794,7,Russell Fry,Republican,White,0.58
1251,7,1767,1152,481,5,70,59,45051-Bayboro-Gurley,280,808,1096,7,Russell Fry,Republican,White,0.58
1252,7,3774,3188,312,53,102,119,45051-Brooksville #1,1109,2448,3588,7,Russell Fry,Republican,White,0.58
1253,7,1464,1124,232,15,53,40,45051-Brooksville #2,347,702,1060,7,Russell Fry,Republican,White,0.58
1254,7,2180,1814,162,13,66,125,45051-Brownway,341,1258,1613,7,Russell Fry,Republican,White,0.58
1255,7,2599,2397,42,34,41,85,45051-Burgess #1,585,1364,1968,7,Russell Fry,Republican,White,0.58
1256,7,2471,2332,18,15,45,61,45051-Burgess #3,636,1499,2149,7,Russell Fry,Republican,White,0.58
1257,7,2004,1745,108,24,56,71,45051-Burgess #4,477,1164,1648,7,Russell Fry,Republican,White,0.58
1258,7,2054,1878,35,31,50,60,45051-Burgess #5,584,1362,1958,7,Russell Fry,Republican,White,0.58
1259,7,3339,2965,118,26,119,111,45051-Burgess#2,695,1744,2460,7,Russell Fry,Republican,White,0.58
1260,7,2712,2272,137,70,142,91,45051-Carolina Bays,666,1679,2364,7,Russell Fry,Republican,White,0.58
1261,7,3581,2803,262,112,208,196,45051-Carolina Forest #1,750,1508,2283,7,Russell Fry,Republican,White,0.58
1262,7,2514,2016,278,54,101,65,45051-Carolina Forest #2,528,928,1469,7,Russell Fry,Republican,White,0.58
1263,7,2000,1668,116,3,121,92,45051-Cedar Grove,137,1042,1193,7,Russell Fry,Republican,White,0.58
1264,7,2689,2369,109,23,92,96,45051-Cherry Grove #1,549,1720,2300,7,Russell Fry,Republican,White,0.58
1265,7,1431,1334,46,2,26,23,45051-Cherry Grove #2,389,849,1243,7,Russell Fry,Republican,White,0.58
1266,7,4364,3139,807,45,223,150,45051-Coastal Carolina,299,487,794,7,Russell Fry,Republican,White,0.58
1267,7,1330,361,770,5,129,65,45051-Coastal Lane #1,387,94,487,7,Russell Fry,Republican,White,0.58
1268,7,2611,961,839,156,439,216,45051-Coastal Lane #2,370,217,598,7,Russell Fry,Republican,White,0.58
1269,7,619,513,69,0,12,25,45051-Cool Springs,64,377,444,7,Russell Fry,Republican,White,0.58
1270,7,2191,1857,73,17,171,73,45051-Crescent,384,911,1306,7,Russell Fry,Republican,White,0.58
1271,7,1850,1442,284,1,72,51,45051-Daisy,223,889,1125,7,Russell Fry,Republican,White,0.58
1272,7,3976,3446,135,95,158,142,45051-Deerfield,1081,2340,3455,7,Russell Fry,Republican,White,0.58
1273,7,1477,1314,78,3,31,51,45051-Dogbluff,83,849,937,7,Russell Fry,Republican,White,0.58
1274,7,1730,1214,374,6,63,73,45051-Dogwood,584,994,1600,7,Russell Fry,Republican,White,0.58
1275,7,3151,2855,72,71,58,95,45051-Dunes #1,939,2332,3291,7,Russell Fry,Republican,White,0.58
1276,7,2135,2002,27,27,43,36,45051-Dunes #2,506,1273,1797,7,Russell Fry,Republican,White,0.58
1277,7,1104,1027,18,18,28,13,45051-Dunes #3,352,466,834,7,Russell Fry,Republican,White,0.58
1278,7,1379,1042,187,13,74,63,45051-East Conway,439,913,1368,7,Russell Fry,Republican,White,0.58
1279,7,3420,2250,948,23,108,91,45051-East Loris,759,1598,2371,7,Russell Fry,Republican,White,0.58
1280,7,2544,2238,148,31,69,58,45051-Ebenezer,700,1828,2544,7,Russell Fry,Republican,White,0.58
1281,7,3331,2404,334,90,328,175,45051-Emerald Forest #1,569,1186,1779,7,Russell Fry,Republican,White,0.58
1282,7,5812,4534,487,131,291,369,45051-Emerald Forest #2,1369,2848,4259,7,Russell Fry,Republican,White,0.58
1283,7,3617,2981,154,133,187,162,45051-Emerald Forest #3,1064,2249,3361,7,Russell Fry,Republican,White,0.58
1284,7,2486,1895,159,31,263,138,45051-Enterprise #1,493,1055,1569,7,Russell Fry,Republican,White,0.58
1285,7,2091,1761,72,19,154,85,45051-Enterprise #2,451,1011,1476,7,Russell Fry,Republican,White,0.58
1286,7,4086,3395,244,36,220,191,45051-Forestbrook,850,1648,2519,7,Russell Fry,Republican,White,0.58
1287,7,2641,1840,427,14,229,131,45051-Four Mile,460,1122,1600,7,Russell Fry,Republican,White,0.58
1288,7,245,207,18,0,15,5,45051-Galivants Ferry,24,113,140,7,Russell Fry,Republican,White,0.58
1289,7,2499,2332,13,7,40,107,45051-Garden City #1,403,1322,1733,7,Russell Fry,Republican,White,0.58
1290,7,1283,1230,2,4,12,35,45051-Garden City #2,217,838,1068,7,Russell Fry,Republican,White,0.58
1291,7,2301,2183,39,8,36,35,45051-Garden City #3,527,991,1528,7,Russell Fry,Republican,White,0.58
1292,7,1477,1365,16,3,42,51,45051-Garden City #4,281,641,927,7,Russell Fry,Republican,White,0.58
1293,7,2567,2274,62,32,99,100,45051-Glenns Bay,491,1140,1652,7,Russell Fry,Republican,White,0.58
1294,7,1207,839,298,0,29,41,45051-Green Sea,164,569,742,7,Russell Fry,Republican,White,0.58
1295,7,1920,1599,173,0,77,71,45051-Hickory Grove,272,890,1169,7,Russell Fry,Republican,White,0.58
1296,7,1984,1418,330,26,139,71,45051-Homewood,423,974,1412,7,Russell Fry,Republican,White,0.58
1297,7,1656,1485,75,6,27,63,45051-Horry,246,1268,1527,7,Russell Fry,Republican,White,0.58
1298,7,427,264,131,0,8,24,45051-Inland,86,155,242,7,Russell Fry,Republican,White,0.58
1299,7,791,677,43,3,39,29,45051-Jackson Bluff,111,348,462,7,Russell Fry,Republican,White,0.58
1300,7,4128,2681,1173,20,106,148,45051-Jamestown,1038,1549,2616,7,Russell Fry,Republican,White,0.58
1301,7,890,715,124,3,13,35,45051-Jernigans X Roads,100,475,577,7,Russell Fry,Republican,White,0.58
1302,7,2371,1511,223,36,494,107,45051-Jet Port #1,514,1067,1601,7,Russell Fry,Republican,White,0.58
1303,7,1603,1329,81,27,72,94,45051-Jet Port #2,328,586,927,7,Russell Fry,Republican,White,0.58
1304,7,2102,1875,64,40,69,54,45051-Jet Port #3,661,1256,1933,7,Russell Fry,Republican,White,0.58
1305,7,3040,2655,90,61,127,107,45051-Jet Port #4,797,1363,2178,7,Russell Fry,Republican,White,0.58
1306,7,2690,2000,273,14,297,106,45051-Juniper Bay,325,1128,1464,7,Russell Fry,Republican,White,0.58
1307,7,2685,1928,354,45,238,120,45051-Lake Park #1,362,688,1064,7,Russell Fry,Republican,White,0.58
1308,7,2553,1838,168,59,400,88,45051-Lake Park #2,455,683,1153,7,Russell Fry,Republican,White,0.58
1309,7,2564,2123,122,88,97,134,45051-Lake Park #3,551,1140,1709,7,Russell Fry,Republican,White,0.58
1310,7,1970,1135,721,3,49,62,45051-Leon,656,985,1657,7,Russell Fry,Republican,White,0.58
1311,7,2183,1935,62,5,85,96,45051-Little River #1,834,2167,3021,7,Russell Fry,Republican,White,0.58
1312,7,3940,3395,222,37,151,135,45051-Little River #2,734,1803,2561,7,Russell Fry,Republican,White,0.58
1313,7,1872,1728,73,4,19,48,45051-Little River #3,495,1215,1724,7,Russell Fry,Republican,White,0.58
1314,7,1007,757,190,2,24,34,45051-Live Oak,166,537,709,7,Russell Fry,Republican,White,0.58
1315,7,1760,1376,251,19,63,51,45051-Maple,307,975,1298,7,Russell Fry,Republican,White,0.58
1316,7,2456,2225,66,12,80,73,45051-Marlowe #1,530,1365,1906,7,Russell Fry,Republican,White,0.58
1317,7,3063,2892,38,17,59,57,45051-Marlowe #2,944,1914,2876,7,Russell Fry,Republican,White,0.58
1318,7,4869,4090,340,56,204,179,45051-Marlowe #3,1157,2581,3779,7,Russell Fry,Republican,White,0.58
1319,7,1569,1393,82,0,53,41,45051-Methodist-Mill Swamp,94,1074,1175,7,Russell Fry,Republican,White,0.58
1320,7,1579,1129,358,2,57,33,45051-Mt Olive,165,749,920,7,Russell Fry,Republican,White,0.58
1321,7,773,608,63,2,55,45,45051-Mt Vernon,77,434,514,7,Russell Fry,Republican,White,0.58
1322,7,1582,1370,88,24,66,34,45051-Myrtle Trace,413,642,1062,7,Russell Fry,Republican,White,0.58
1323,7,1977,1488,210,34,152,93,45051-Myrtlewood #1,289,466,768,7,Russell Fry,Republican,White,0.58
1324,7,2020,1754,85,22,91,68,45051-Myrtlewood #2,430,793,1243,7,Russell Fry,Republican,White,0.58
1325,7,2093,1801,105,53,71,63,45051-Myrtlewood #3,380,956,1348,7,Russell Fry,Republican,White,0.58
1326,7,2868,2460,147,42,99,120,45051-Nixons X Roads #1,646,1785,2446,7,Russell Fry,Republican,White,0.58
1327,7,3540,2592,608,17,207,116,45051-Nixons X Roads #2,1023,1857,2901,7,Russell Fry,Republican,White,0.58
1328,7,2080,1694,243,28,56,59,45051-Nixons X Roads #3,574,1297,1888,7,Russell Fry,Republican,White,0.58
1329,7,2056,1340,491,55,82,88,45051-North Conway #1,581,866,1459,7,Russell Fry,Republican,White,0.58
1330,7,1206,973,120,19,47,47,45051-North Conway #2,234,583,829,7,Russell Fry,Republican,White,0.58
1331,7,2482,2239,53,27,81,82,45051-Ocean Drive #1,587,1643,2248,7,Russell Fry,Republican,White,0.58
1332,7,1886,1734,34,19,46,53,45051-Ocean Drive #2,331,1108,1446,7,Russell Fry,Republican,White,0.58
1333,7,2074,1974,32,9,28,31,45051-Ocean Drive #3,478,1367,1863,7,Russell Fry,Republican,White,0.58
1334,7,1622,1441,35,23,67,56,45051-Ocean Forest #1,383,815,1210,7,Russell Fry,Republican,White,0.58
1335,7,2040,1813,52,25,101,49,45051-Ocean Forest #2,1047,2073,3139,7,Russell Fry,Republican,White,0.58
1336,7,2545,1875,239,59,261,111,45051-Ocean Forest #3,482,658,1156,7,Russell Fry,Republican,White,0.58
1337,7,5032,4065,258,85,378,246,45051-Palmetto Bays,1201,2527,3765,7,Russell Fry,Republican,White,0.58
1338,7,812,681,58,0,39,34,45051-Pawleys Swamp,60,351,415,7,Russell Fry,Republican,White,0.58
1339,7,790,634,72,1,59,24,45051-Pleasant View,46,427,477,7,Russell Fry,Republican,White,0.58
1340,7,1032,902,84,0,19,27,45051-Poplar Hill,76,721,801,7,Russell Fry,Republican,White,0.58
1341,7,613,79,514,1,2,17,45051-Port Harrelson,366,55,424,7,Russell Fry,Republican,White,0.58
1342,7,1795,927,730,10,65,63,45051-Racepath #1,490,434,938,7,Russell Fry,Republican,White,0.58
1343,7,2124,669,1282,16,98,59,45051-Racepath #2,785,436,1229,7,Russell Fry,Republican,White,0.58
1344,7,1358,923,301,4,61,69,45051-Red Bluff,290,558,857,7,Russell Fry,Republican,White,0.58
1345,7,4349,2781,1040,61,292,175,45051-Red Hill #1,180,499,689,7,Russell Fry,Republican,White,0.58
1346,7,2871,2043,335,56,332,105,45051-Red Hill #2,583,1074,1674,7,Russell Fry,Republican,White,0.58
1347,7,3734,3080,189,98,167,200,45051-River Oaks,1042,2524,3598,7,Russell Fry,Republican,White,0.58
