precinct_id,state,total_votes,ei_white_dem_vote_fraction,ei_white_rep_vote_fraction,ei_white_party_of_choice,ei_white_precinct_confidence,ei_black_dem_vote_fraction,ei_black_rep_vote_fraction,ei_black_party_of_choice,ei_black_precinct_confidence,ei_asian_dem_vote_fraction,ei_asian_rep_vote_fraction,ei_asian_party_of_choice,ei_asian_precinct_confidence,ei_hispanic_dem_vote_fraction,ei_hispanic_rep_vote_fraction,ei_hispanic_party_of_choice,ei_hispanic_precinct_confidence
976,Oregon,2405,0.850389,0.149611,democratic,0.8504,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
977,Oregon,6898,0.858514,0.141486,democratic,0.8585,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
978,Oregon,3115,0.816095,0.183905,democratic,0.8161,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
979,Oregon,6287,0.82781,0.17219,democratic,0.8278,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
980,Oregon,5407,0.842756,0.157244,democratic,0.8428,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
981,Oregon,7757,0.852412,0.147588,democratic,0.8524,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
982,Oregon,4737,0.873746,0.126254,democratic,0.8737,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
983,Oregon,660,0.799578,0.200422,democratic,0.7996,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
984,Oregon,1347,0.240856,0.759144,republican,0.7591,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
985,Oregon,1086,0.161429,0.838571,republican,0.8386,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
986,Oregon,713,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
987,Oregon,3068,0.30392,0.69608,republican,0.6961,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
988,Oregon,1185,0.330828,0.669172,republican,0.6692,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
989,Oregon,4931,0.413124,0.586876,republican,0.5869,0.939287,0.060713,democratic,0.9393,0.0,1.0,republican,1.0,0.505135,0.494865,democratic,0.5051
990,Oregon,3649,0.425132,0.574868,republican,0.5749,0.939287,0.060713,democratic,0.9393,0.549073,0.450927,democratic,0.5491,0.675114,0.324886,democratic,0.6751
991,Oregon,3368,0.39926,0.60074,republican,0.6007,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,0.717191,0.282809,democratic,0.7172
992,Oregon,3977,0.471866,0.528134,republican,0.5281,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,0.967304,0.032696,democratic,0.9673
993,Oregon,4317,0.222088,0.777912,republican,0.7779,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
994,Oregon,4617,0.293081,0.706919,republican,0.7069,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
995,Oregon,2619,0.293767,0.706233,republican,0.7062,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
996,Oregon,2897,0.304247,0.695753,republican,0.6958,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
997,Oregon,756,0.259036,0.740964,republican,0.741,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
998,Oregon,4569,0.40185,0.59815,republican,0.5982,0.939287,0.060713,democratic,0.9393,0.910071,0.089929,democratic,0.9101,0.681538,0.318462,democratic,0.6815
999,Oregon,4494,0.301942,0.698058,republican,0.6981,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.582423,0.417577,democratic,0.5824
1000,Oregon,200,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1001,Oregon,382,0.10153,0.89847,republican,0.8985,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1002,Oregon,337,0.200579,0.799421,republican,0.7994,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1003,Oregon,181,0.081683,0.918317,republican,0.9183,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1004,Oregon,63,0.027269,0.972731,republican,0.9727,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1005,Oregon,338,0.324335,0.675665,republican,0.6757,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.267684,0.732316,republican,0.7323
1006,Oregon,322,0.181541,0.818459,republican,0.8185,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1007,Oregon,320,0.237196,0.762804,republican,0.7628,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1008,Oregon,432,0.302353,0.697647,republican,0.6976,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1009,Oregon,814,0.507054,0.492946,democratic,0.5071,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
1010,Oregon,302,0.610531,0.389469,democratic,0.6105,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1011,Oregon,1064,0.493801,0.506199,republican,0.5062,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.942905,0.057095,democratic,0.9429
1012,Oregon,416,0.039317,0.960683,republican,0.9607,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1013,Oregon,499,0.247274,0.752726,republican,0.7527,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1014,Oregon,1212,0.504006,0.495994,democratic,0.504,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
1015,Oregon,463,0.112151,0.887849,republican,0.8878,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1016,Oregon,1019,0.398801,0.601199,republican,0.6012,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1017,Oregon,759,0.404978,0.595022,republican,0.595,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1018,Oregon,414,0.655491,0.344509,democratic,0.6555,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
1019,Oregon,341,0.324635,0.675365,republican,0.6754,0.939287,0.060713,democratic,0.9393,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
1020,Oregon,218,0.085473,0.914527,republican,0.9145,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1021,Oregon,446,0.114662,0.885338,republican,0.8853,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1022,Oregon,159,0.205748,0.794252,republican,0.7943,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1023,Oregon,324,0.195956,0.804044,republican,0.804,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1024,Oregon,301,0.185448,0.814552,republican,0.8146,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1025,Oregon,277,0.475362,0.524638,republican,0.5246,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.564754,0.435246,democratic,0.5648
1026,Oregon,1592,0.708879,0.291121,democratic,0.7089,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
1027,Oregon,678,0.18425,0.81575,republican,0.8158,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1028,Oregon,378,0.19865,0.80135,republican,0.8014,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1029,Oregon,486,0.40675,0.59325,republican,0.5932,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1030,Oregon,1198,0.225656,0.774344,republican,0.7743,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1031,Oregon,373,0.208944,0.791056,republican,0.7911,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1032,Oregon,626,0.548588,0.451412,democratic,0.5486,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
1033,Oregon,481,0.559538,0.440462,democratic,0.5595,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
1034,Oregon,1190,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.0,1.0,republican,1.0,0.117679,0.882321,republican,0.8823
1035,Oregon,1259,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1036,Oregon,366,0.042458,0.957542,republican,0.9575,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1037,Oregon,1169,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.196586,0.803414,republican,0.8034
1038,Oregon,1230,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1039,Oregon,1531,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.088486,0.911514,republican,0.9115
1040,Oregon,511,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1041,Oregon,702,0.061162,0.938838,republican,0.9388,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1042,Oregon,1553,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.938098,0.061902,democratic,0.9381,0.019098,0.980902,republican,0.9809
1043,Oregon,951,0.162039,0.837961,republican,0.838,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1044,Oregon,1412,0.198251,0.801749,republican,0.8017,0.939287,0.060713,democratic,0.9393,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
1045,Oregon,593,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.123656,0.876344,republican,0.8763
1046,Oregon,1108,0.203793,0.796207,republican,0.7962,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1047,Oregon,1114,0.208176,0.791824,republican,0.7918,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1048,Oregon,1049,0.200911,0.799089,republican,0.7991,0.0,1.0,republican,1.0,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1049,Oregon,976,0.438082,0.561918,republican,0.5619,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1050,Oregon,905,0.063562,0.936438,republican,0.9364,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1051,Oregon,332,0.021356,0.978644,republican,0.9786,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1052,Oregon,307,0.16645,0.83355,republican,0.8335,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.773623,0.226377,democratic,0.7736
1053,Oregon,627,0.071583,0.928417,republican,0.9284,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1054,Oregon,132,0.0337,0.9663,republican,0.9663,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1055,Oregon,132,0.062155,0.937845,republican,0.9378,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1056,Oregon,426,0.085149,0.914851,republican,0.9149,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1057,Oregon,108,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1058,Oregon,175,0.077776,0.922224,republican,0.9222,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.773623,0.226377,democratic,0.7736
1059,Oregon,1030,0.057016,0.942984,republican,0.943,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1060,Oregon,34,0.212465,0.787535,republican,0.7875,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.773623,0.226377,democratic,0.7736
1061,Oregon,1502,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1062,Oregon,331,0.057451,0.942549,republican,0.9425,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1063,Oregon,824,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1064,Oregon,1477,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1065,Oregon,1536,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
1066,Oregon,667,0.115539,0.884461,republican,0.8845,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1067,Oregon,196,0.04137,0.95863,republican,0.9586,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1068,Oregon,117,0.141085,0.858915,republican,0.8589,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1069,Oregon,281,0.082607,0.917393,republican,0.9174,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1070,Oregon,97,0.14976,0.85024,republican,0.8502,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.773623,0.226377,democratic,0.7736
1071,Oregon,575,0.027045,0.972955,republican,0.973,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1072,Oregon,847,0.032155,0.967845,republican,0.9678,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.063384,0.936616,republican,0.9366
1073,Oregon,249,0.136344,0.863656,republican,0.8637,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1074,Oregon,165,0.195334,0.804666,republican,0.8047,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1075,Oregon,227,0.002933,0.997067,republican,0.9971,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1076,Oregon,664,0.204328,0.795672,republican,0.7957,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1077,Oregon,57,0.029725,0.970275,republican,0.9703,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1078,Oregon,491,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.199367,0.800633,republican,0.8006
1079,Oregon,2202,0.38993,0.61007,republican,0.6101,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1080,Oregon,1975,0.19738,0.80262,republican,0.8026,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1081,Oregon,2005,0.189198,0.810802,republican,0.8108,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1082,Oregon,413,0.20727,0.79273,republican,0.7927,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1083,Oregon,1219,0.152539,0.847461,republican,0.8475,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1084,Oregon,444,0.140637,0.859363,republican,0.8594,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1085,Oregon,677,0.220623,0.779377,republican,0.7794,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1086,Oregon,930,0.006823,0.993177,republican,0.9932,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1087,Oregon,699,0.063681,0.936319,republican,0.9363,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1088,Oregon,193,0.059104,0.940896,republican,0.9409,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1089,Oregon,725,0.141922,0.858078,republican,0.8581,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1090,Oregon,71,0.0,1.0,republican,1.0,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1091,Oregon,106,0.0784,0.9216,republican,0.9216,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1092,Oregon,262,0.043114,0.956886,republican,0.9569,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1093,Oregon,282,0.161549,0.838451,republican,0.8385,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.773623,0.226377,democratic,0.7736
1094,Oregon,1279,0.161732,0.838268,republican,0.8383,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1095,Oregon,60,0.039766,0.960234,republican,0.9602,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1096,Oregon,718,0.155635,0.844365,republican,0.8444,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1097,Oregon,314,0.044328,0.955672,republican,0.9557,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1098,Oregon,22,0.141641,0.858359,republican,0.8584,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.773623,0.226377,democratic,0.7736
1099,Oregon,133,0.144474,0.855526,republican,0.8555,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1100,Oregon,354,0.203143,0.796857,republican,0.7969,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1101,Oregon,532,0.280829,0.719171,republican,0.7192,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1102,Oregon,881,0.270198,0.729802,republican,0.7298,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1103,Oregon,726,0.32868,0.67132,republican,0.6713,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1104,Oregon,753,0.254272,0.745728,republican,0.7457,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.773623,0.226377,democratic,0.7736
1105,Oregon,370,0.231193,0.768807,republican,0.7688,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1106,Oregon,422,0.235593,0.764407,republican,0.7644,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1107,Oregon,423,0.177817,0.822183,republican,0.8222,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.773623,0.226377,democratic,0.7736
1108,Oregon,69,0.276166,0.723834,republican,0.7238,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.773623,0.226377,democratic,0.7736
1109,Oregon,423,0.071296,0.928704,republican,0.9287,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1110,Oregon,2196,0.412237,0.587763,republican,0.5878,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.582808,0.417192,democratic,0.5828
1111,Oregon,1829,0.328737,0.671263,republican,0.6713,0.939287,0.060713,democratic,0.9393,0.0,1.0,republican,1.0,0.329438,0.670562,republican,0.6706
1112,Oregon,1597,0.331674,0.668326,republican,0.6683,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1113,Oregon,1631,0.42366,0.57634,republican,0.5763,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.724714,0.275286,democratic,0.7247
1114,Oregon,532,0.168299,0.831701,republican,0.8317,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1115,Oregon,874,0.203877,0.796123,republican,0.7961,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1116,Oregon,817,0.215504,0.784496,republican,0.7845,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1117,Oregon,694,0.110135,0.889865,republican,0.8899,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1118,Oregon,172,0.147242,0.852758,republican,0.8528,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1119,Oregon,194,0.110566,0.889434,republican,0.8894,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1120,Oregon,1813,0.228609,0.771391,republican,0.7714,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.292374,0.707626,republican,0.7076
1121,Oregon,1042,0.233485,0.766515,republican,0.7665,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1122,Oregon,1882,0.281182,0.718818,republican,0.7188,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1123,Oregon,4472,0.739484,0.260516,democratic,0.7395,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1124,Oregon,402,0.76108,0.23892,democratic,0.7611,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1125,Oregon,2211,0.505355,0.494645,democratic,0.5054,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1126,Oregon,3815,0.611783,0.388217,democratic,0.6118,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1127,Oregon,622,0.779746,0.220254,democratic,0.7797,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1128,Oregon,2910,0.629191,0.370809,democratic,0.6292,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1129,Oregon,6283,0.623639,0.376361,democratic,0.6236,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1130,Oregon,4224,0.472134,0.527866,republican,0.5279,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1131,Oregon,61,0.59003,0.40997,democratic,0.59,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,1.0,0.0,democratic,1.0
1132,Oregon,574,0.57057,0.42943,democratic,0.5706,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1133,Oregon,27,0.143486,0.856514,republican,0.8565,0.939287,0.060713,democratic,0.9393,0.439054,0.560946,republican,0.5609,0.494251,0.505749,republican,0.5057
1134,Oregon,3008,0.545627,0.454373,democratic,0.5456,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1135,Oregon,524,0.527523,0.472477,democratic,0.5275,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1136,Oregon,923,0.321443,0.678557,republican,0.6786,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1137,Oregon,807,0.269493,0.730507,republican,0.7305,0.939287,0.060713,democratic,0.9393,1.0,0.0,democratic,1.0,0.824956,0.175044,democratic,0.825
1138,Oregon,681,0.325284,0.674716,republican,0.6747,0.939287,0.060713,democratic,0.9393,0.938098,0.061902,democratic,0.9381,0.0,1.0,republican,1.0
1139,Oregon,106,0.031096,0.968904,republican,0.9689,1.0,0.0,democratic,1.0,0.945244,0.054756,democratic,0.9452,0.878545,0.121455,democratic,0.8785
1140,Oregon,167,0.202455,0.797545,republican,0.7975,0.939287,0.060713,democratic,0.9393,0.0,1.0,republican,1.0,0.282007,0.717993,republican,0.718
1141,Oregon,2312,0.460044,0.539956,republican,0.54,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1142,Oregon,2046,0.617389,0.382611,democratic,0.6174,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1143,Oregon,2383,0.432834,0.567166,republican,0.5672,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0
1144,Oregon,3158,0.361635,0.638365,republican,0.6384,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,0.983933,0.016067,democratic,0.9839
