precinct_id,state,total_votes,ei_white_dem_vote_fraction,ei_white_rep_vote_fraction,ei_white_party_of_choice,ei_white_precinct_confidence,ei_black_dem_vote_fraction,ei_black_rep_vote_fraction,ei_black_party_of_choice,ei_black_precinct_confidence,ei_asian_dem_vote_fraction,ei_asian_rep_vote_fraction,ei_asian_party_of_choice,ei_asian_precinct_confidence,ei_hispanic_dem_vote_fraction,ei_hispanic_rep_vote_fraction,ei_hispanic_party_of_choice,ei_hispanic_precinct_confidence
1304,South Carolina,1933,0.271959,0.728041,republican,0.728,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1305,South Carolina,2178,0.28557,0.71443,republican,0.7144,1.0,0.0,democratic,1.0,0.0,1.0,republican,1.0,0.076921,0.923079,republican,0.9231
1306,South Carolina,1464,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1307,South Carolina,1064,0.112539,0.887461,republican,0.8875,0.512357,0.487643,democratic,0.5124,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1308,South Carolina,1153,0.1902,0.8098,republican,0.8098,1.0,0.0,democratic,1.0,0.253143,0.746857,republican,0.7469,0.48123,0.51877,republican,0.5188
1309,South Carolina,1709,0.198252,0.801748,republican,0.8017,0.489071,0.510929,republican,0.5109,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
1310,South Carolina,1657,0.010235,0.989765,republican,0.9898,0.53762,0.46238,democratic,0.5376,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1311,South Carolina,3021,0.193522,0.806478,republican,0.8065,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1312,South Carolina,2561,0.184909,0.815091,republican,0.8151,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1313,South Carolina,1724,0.234373,0.765627,republican,0.7656,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1314,South Carolina,709,0.007585,0.992415,republican,0.9924,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1315,South Carolina,1298,0.045745,0.954255,republican,0.9543,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1316,South Carolina,1906,0.211412,0.788588,republican,0.7886,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1317,South Carolina,2876,0.293236,0.706764,republican,0.7068,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1318,South Carolina,3779,0.189229,0.810771,republican,0.8108,0.200681,0.799319,republican,0.7993,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1319,South Carolina,1175,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1320,South Carolina,920,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1321,South Carolina,514,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1322,South Carolina,1062,0.306684,0.693316,republican,0.6933,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.626778,0.373222,democratic,0.6268
1323,South Carolina,768,0.197588,0.802412,republican,0.8024,0.899818,0.100182,democratic,0.8998,0.737317,0.262683,democratic,0.7373,0.349525,0.650475,republican,0.6505
1324,South Carolina,1243,0.258861,0.741139,republican,0.7411,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1325,South Carolina,1348,0.178423,0.821577,republican,0.8216,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
1326,South Carolina,2446,0.155302,0.844698,republican,0.8447,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1327,South Carolina,2901,0.145086,0.854914,republican,0.8549,0.538551,0.461449,democratic,0.5386,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1328,South Carolina,1888,0.16364,0.83636,republican,0.8364,0.227981,0.772019,republican,0.772,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1329,South Carolina,1459,0.119351,0.880649,republican,0.8806,0.666382,0.333618,democratic,0.6664,0.407251,0.592749,republican,0.5927,0.872115,0.127885,democratic,0.8721
1330,South Carolina,829,0.129524,0.870476,republican,0.8705,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1331,South Carolina,2248,0.1896,0.8104,republican,0.8104,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1332,South Carolina,1446,0.168317,0.831683,republican,0.8317,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1333,South Carolina,1863,0.222961,0.777039,republican,0.777,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1334,South Carolina,1210,0.240714,0.759286,republican,0.7593,0.427362,0.572638,republican,0.5726,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1335,South Carolina,3139,0.260103,0.739897,republican,0.7399,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1336,South Carolina,1156,0.237158,0.762842,republican,0.7628,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,0.753191,0.246809,democratic,0.7532
1337,South Carolina,3765,0.175992,0.824008,republican,0.824,0.409773,0.590227,republican,0.5902,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1338,South Carolina,415,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1339,South Carolina,477,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1340,South Carolina,801,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1341,South Carolina,424,0.478516,0.521484,republican,0.5215,0.968972,0.031028,democratic,0.969,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1342,South Carolina,938,0.149971,0.850029,republican,0.85,0.826283,0.173717,democratic,0.8263,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1343,South Carolina,1229,0.026743,0.973257,republican,0.9733,0.851954,0.148046,democratic,0.852,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1344,South Carolina,857,0.064227,0.935773,republican,0.9358,0.42374,0.57626,republican,0.5763,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1345,South Carolina,689,0.0,1.0,republican,1.0,0.093137,0.906863,republican,0.9069,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1346,South Carolina,1674,0.116504,0.883496,republican,0.8835,0.607038,0.392962,democratic,0.607,0.737317,0.262683,democratic,0.7373,0.116816,0.883184,republican,0.8832
1347,South Carolina,3598,0.155724,0.844276,republican,0.8443,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
1348,South Carolina,2231,0.133736,0.866264,republican,0.8663,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1349,South Carolina,1048,0.042783,0.957217,republican,0.9572,0.632048,0.367952,democratic,0.632,0.0,1.0,republican,1.0,0.227712,0.772288,republican,0.7723
1350,South Carolina,867,0.0,1.0,republican,1.0,0.793317,0.206683,democratic,0.7933,0.737317,0.262683,democratic,0.7373,0.480392,0.519608,republican,0.5196
1351,South Carolina,2958,0.173315,0.826685,republican,0.8267,0.498961,0.501039,republican,0.501,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
1352,South Carolina,1501,0.092406,0.907594,republican,0.9076,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1353,South Carolina,1268,0.141326,0.858674,republican,0.8587,0.199501,0.800499,republican,0.8005,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
1354,South Carolina,1364,0.017642,0.982358,republican,0.9824,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1355,South Carolina,3922,0.175611,0.824389,republican,0.8244,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1356,South Carolina,910,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1357,South Carolina,1798,0.228868,0.771132,republican,0.7711,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1358,South Carolina,893,0.245012,0.754988,republican,0.755,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1359,South Carolina,2256,0.185464,0.814536,republican,0.8145,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
1360,South Carolina,2731,0.235364,0.764636,republican,0.7646,0.749882,0.250118,democratic,0.7499,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
1361,South Carolina,967,0.020664,0.979336,republican,0.9793,0.496601,0.503399,republican,0.5034,0.737317,0.262683,democratic,0.7373,0.2275,0.7725,republican,0.7725
1362,South Carolina,2802,0.150339,0.849661,republican,0.8497,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1363,South Carolina,1306,0.122931,0.877069,republican,0.8771,0.197814,0.802186,republican,0.8022,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1364,South Carolina,3251,0.145225,0.854775,republican,0.8548,0.396959,0.603041,republican,0.603,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1365,South Carolina,2172,0.0,1.0,republican,1.0,0.606759,0.393241,democratic,0.6068,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1366,South Carolina,558,0.062243,0.937757,republican,0.9378,0.717502,0.282498,democratic,0.7175,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1367,South Carolina,615,0.085344,0.914656,republican,0.9147,0.826715,0.173285,democratic,0.8267,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1368,South Carolina,594,0.005045,0.994955,republican,0.995,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1369,South Carolina,4106,0.131368,0.868632,republican,0.8686,0.343243,0.656757,republican,0.6568,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1370,South Carolina,1094,0.215801,0.784199,republican,0.7842,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1371,South Carolina,2674,0.244791,0.755209,republican,0.7552,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1372,South Carolina,316,0.169494,0.830506,republican,0.8305,0.895977,0.104023,democratic,0.896,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1373,South Carolina,460,0.0,1.0,republican,1.0,0.653876,0.346124,democratic,0.6539,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1374,South Carolina,1008,0.0,1.0,republican,1.0,0.506774,0.493226,democratic,0.5068,0.737317,0.262683,democratic,0.7373,0.371062,0.628938,republican,0.6289
1375,South Carolina,1499,0.0,1.0,republican,1.0,0.848463,0.151537,democratic,0.8485,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1376,South Carolina,567,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1377,South Carolina,709,0.19991,0.80009,republican,0.8001,0.591245,0.408755,democratic,0.5912,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1378,South Carolina,596,0.0,1.0,republican,1.0,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,0.729227,0.270773,democratic,0.7292
1379,South Carolina,490,0.0,1.0,republican,1.0,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1380,South Carolina,1243,0.0,1.0,republican,1.0,0.934084,0.065916,democratic,0.9341,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1381,South Carolina,3067,0.370845,0.629155,republican,0.6292,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1382,South Carolina,697,0.0,1.0,republican,1.0,0.515735,0.484265,democratic,0.5157,0.737317,0.262683,democratic,0.7373,0.418327,0.581673,republican,0.5817
1383,South Carolina,1209,0.128649,0.871351,republican,0.8714,0.835454,0.164546,democratic,0.8355,0.737317,0.262683,democratic,0.7373,0.439785,0.560215,republican,0.5602
1384,South Carolina,455,0.339639,0.660361,republican,0.6604,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1385,South Carolina,690,0.0,1.0,republican,1.0,0.235867,0.764133,republican,0.7641,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1386,South Carolina,670,0.0,1.0,republican,1.0,0.78481,0.21519,democratic,0.7848,0.737317,0.262683,democratic,0.7373,0.838045,0.161955,democratic,0.838
1387,South Carolina,614,0.0,1.0,republican,1.0,0.464508,0.535492,republican,0.5355,0.737317,0.262683,democratic,0.7373,0.240475,0.759525,republican,0.7595
1388,South Carolina,3443,0.374988,0.625012,republican,0.625,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1389,South Carolina,476,0.041404,0.958596,republican,0.9586,0.8434,0.1566,democratic,0.8434,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1390,South Carolina,810,0.036688,0.963312,republican,0.9633,0.400277,0.599723,republican,0.5997,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1391,South Carolina,619,0.025845,0.974155,republican,0.9742,0.227375,0.772625,republican,0.7726,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1392,South Carolina,814,0.032056,0.967944,republican,0.9679,0.411843,0.588157,republican,0.5882,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1393,South Carolina,1077,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1394,South Carolina,1211,0.061534,0.938466,republican,0.9385,0.77135,0.22865,democratic,0.7713,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1395,South Carolina,264,0.164926,0.835074,republican,0.8351,0.702712,0.297288,democratic,0.7027,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1396,South Carolina,696,0.258515,0.741485,republican,0.7415,0.848786,0.151214,democratic,0.8488,0.737317,0.262683,democratic,0.7373,0.232364,0.767636,republican,0.7676
1397,South Carolina,358,0.02822,0.97178,republican,0.9718,0.827831,0.172169,democratic,0.8278,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1398,South Carolina,627,0.204717,0.795283,republican,0.7953,0.80776,0.19224,democratic,0.8078,0.737317,0.262683,democratic,0.7373,0.632631,0.367369,democratic,0.6326
1399,South Carolina,1077,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1400,South Carolina,1178,0.054345,0.945655,republican,0.9457,0.589228,0.410772,democratic,0.5892,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1401,South Carolina,1509,0.097117,0.902883,republican,0.9029,0.432055,0.567945,republican,0.5679,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1402,South Carolina,1956,0.197314,0.802686,republican,0.8027,0.765135,0.234865,democratic,0.7651,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1403,South Carolina,1292,0.117722,0.882278,republican,0.8823,0.572957,0.427043,democratic,0.573,0.737317,0.262683,democratic,0.7373,0.123403,0.876597,republican,0.8766
1404,South Carolina,1051,0.200221,0.799779,republican,0.7998,0.835658,0.164342,democratic,0.8357,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1405,South Carolina,1433,0.096424,0.903576,republican,0.9036,0.534594,0.465406,democratic,0.5346,0.737317,0.262683,democratic,0.7373,0.097797,0.902203,republican,0.9022
1406,South Carolina,1166,0.143093,0.856907,republican,0.8569,0.774609,0.225391,democratic,0.7746,0.737317,0.262683,democratic,0.7373,0.553151,0.446849,democratic,0.5532
1407,South Carolina,967,0.179891,0.820109,republican,0.8201,0.884195,0.115805,democratic,0.8842,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1408,South Carolina,1313,0.198442,0.801558,republican,0.8016,0.686767,0.313233,democratic,0.6868,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1409,South Carolina,472,0.038884,0.961116,republican,0.9611,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1410,South Carolina,935,0.026635,0.973365,republican,0.9734,0.394894,0.605106,republican,0.6051,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1411,South Carolina,1374,0.079696,0.920304,republican,0.9203,0.333841,0.666159,republican,0.6662,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1412,South Carolina,1206,0.131296,0.868704,republican,0.8687,0.071917,0.928083,republican,0.9281,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1413,South Carolina,1191,0.129537,0.870463,republican,0.8705,0.078926,0.921074,republican,0.9211,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1414,South Carolina,934,0.0,1.0,republican,1.0,0.554465,0.445535,democratic,0.5545,0.737317,0.262683,democratic,0.7373,0.49077,0.50923,republican,0.5092
1415,South Carolina,1627,0.07278,0.92722,republican,0.9272,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1416,South Carolina,442,0.279304,0.720696,republican,0.7207,0.974299,0.025701,democratic,0.9743,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1417,South Carolina,1049,0.048566,0.951434,republican,0.9514,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1418,South Carolina,724,0.122623,0.877377,republican,0.8774,0.533484,0.466516,democratic,0.5335,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1419,South Carolina,1679,0.162474,0.837526,republican,0.8375,0.760841,0.239159,democratic,0.7608,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1420,South Carolina,1218,0.024003,0.975997,republican,0.976,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1421,South Carolina,1205,0.013515,0.986485,republican,0.9865,0.329567,0.670433,republican,0.6704,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1422,South Carolina,1069,0.085114,0.914886,republican,0.9149,0.334462,0.665538,republican,0.6655,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1423,South Carolina,621,0.033863,0.966137,republican,0.9661,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1424,South Carolina,3711,0.196422,0.803578,republican,0.8036,1.0,0.0,democratic,1.0,0.446037,0.553963,republican,0.554,0.621892,0.378108,democratic,0.6219
1425,South Carolina,1559,0.051148,0.948852,republican,0.9489,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1426,South Carolina,670,0.048246,0.951754,republican,0.9518,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1427,South Carolina,423,0.03786,0.96214,republican,0.9621,0.306498,0.693502,republican,0.6935,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1428,South Carolina,773,0.074641,0.925359,republican,0.9254,0.922913,0.077087,democratic,0.9229,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1429,South Carolina,1235,0.176544,0.823456,republican,0.8235,0.541535,0.458465,democratic,0.5415,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1430,South Carolina,2057,0.115361,0.884639,republican,0.8846,0.596072,0.403928,democratic,0.5961,0.737317,0.262683,democratic,0.7373,0.662081,0.337919,democratic,0.6621
1431,South Carolina,970,0.075163,0.924837,republican,0.9248,0.376283,0.623717,republican,0.6237,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1432,South Carolina,1148,0.048295,0.951705,republican,0.9517,0.75699,0.24301,democratic,0.757,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1433,South Carolina,646,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1434,South Carolina,1579,0.266117,0.733883,republican,0.7339,0.856628,0.143372,democratic,0.8566,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1435,South Carolina,3513,0.222515,0.777485,republican,0.7775,1.0,0.0,democratic,1.0,0.637306,0.362694,democratic,0.6373,0.96333,0.03667,democratic,0.9633
1436,South Carolina,877,0.0,1.0,republican,1.0,0.403809,0.596191,republican,0.5962,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1437,South Carolina,1498,0.05455,0.94545,republican,0.9454,0.428692,0.571308,republican,0.5713,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1438,South Carolina,2146,0.25504,0.74496,republican,0.745,1.0,0.0,democratic,1.0,0.592307,0.407693,democratic,0.5923,0.742907,0.257093,democratic,0.7429
1439,South Carolina,1112,0.0,1.0,republican,1.0,0.262127,0.737873,republican,0.7379,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1440,South Carolina,1103,0.03993,0.96007,republican,0.9601,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1441,South Carolina,2298,0.403676,0.596324,republican,0.5963,0.749882,0.250118,democratic,0.7499,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1442,South Carolina,1352,0.059234,0.940766,republican,0.9408,0.82601,0.17399,democratic,0.826,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1443,South Carolina,1655,0.013217,0.986783,republican,0.9868,0.540067,0.459933,democratic,0.5401,0.737317,0.262683,democratic,0.7373,0.396103,0.603897,republican,0.6039
1444,South Carolina,2850,0.210618,0.789382,republican,0.7894,0.942901,0.057099,democratic,0.9429,0.737317,0.262683,democratic,0.7373,0.911432,0.088568,democratic,0.9114
1445,South Carolina,1024,0.0,1.0,republican,1.0,0.175156,0.824844,republican,0.8248,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1446,South Carolina,3227,0.2307,0.7693,republican,0.7693,1.0,0.0,democratic,1.0,1.0,0.0,democratic,1.0,0.937003,0.062997,democratic,0.937
1447,South Carolina,2342,0.216683,0.783317,republican,0.7833,1.0,0.0,democratic,1.0,0.272796,0.727204,republican,0.7272,0.561111,0.438889,democratic,0.5611
1448,South Carolina,944,0.039033,0.960967,republican,0.961,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1449,South Carolina,2190,0.238031,0.761969,republican,0.762,1.0,0.0,democratic,1.0,0.0,1.0,republican,1.0,0.393893,0.606107,republican,0.6061
1450,South Carolina,549,0.187163,0.812837,republican,0.8128,0.769407,0.230593,democratic,0.7694,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1451,South Carolina,1502,0.263933,0.736067,republican,0.7361,1.0,0.0,democratic,1.0,0.806545,0.193455,democratic,0.8065,0.785479,0.214521,democratic,0.7855
1452,South Carolina,1111,0.029216,0.970784,republican,0.9708,0.767265,0.232735,democratic,0.7673,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1453,South Carolina,2443,0.395609,0.604391,republican,0.6044,1.0,0.0,democratic,1.0,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1454,South Carolina,1018,0.003988,0.996012,republican,0.996,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1455,South Carolina,984,0.031577,0.968423,republican,0.9684,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1456,South Carolina,895,0.163815,0.836185,republican,0.8362,0.588,0.412,democratic,0.588,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0
1457,South Carolina,1071,0.100915,0.899085,republican,0.8991,0.274151,0.725849,republican,0.7258,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1458,South Carolina,776,0.0,1.0,republican,1.0,0.292376,0.707624,republican,0.7076,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1459,South Carolina,757,0.0,1.0,republican,1.0,0.066249,0.933751,republican,0.9338,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1460,South Carolina,583,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1461,South Carolina,887,0.070144,0.929856,republican,0.9299,0.510346,0.489654,democratic,0.5103,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1462,South Carolina,901,0.22133,0.77867,republican,0.7787,0.806816,0.193184,democratic,0.8068,0.737317,0.262683,democratic,0.7373,1.0,0.0,democratic,1.0
1463,South Carolina,1150,0.067038,0.932962,republican,0.933,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1464,South Carolina,700,0.128041,0.871959,republican,0.872,0.85157,0.14843,democratic,0.8516,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1465,South Carolina,1316,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1466,South Carolina,1293,0.025287,0.974713,republican,0.9747,0.218378,0.781622,republican,0.7816,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1467,South Carolina,513,0.057216,0.942784,republican,0.9428,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.865562,0.134438,democratic,0.8656
1468,South Carolina,950,0.0,1.0,republican,1.0,0.294951,0.705049,republican,0.705,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1469,South Carolina,1266,0.023512,0.976488,republican,0.9765,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1470,South Carolina,1873,0.045727,0.954273,republican,0.9543,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1471,South Carolina,1188,0.0,1.0,republican,1.0,0.0,1.0,republican,1.0,0.737317,0.262683,democratic,0.7373,0.0,1.0,republican,1.0
1472,South Carolina,2493,0.0,1.0,republican,1.0,0.459442,0.540558,republican,0.5406,0.737317,0.262683,democratic,0.7373,0.10321,0.89679,republican,0.8968
